session_id	op_date	user_name	action	auth_type	ip	ip_location_type_keyword	ip_risk_level	location	client_type	browser_source	device_model	os_type	os_version	browser_type	browser_version	bus_system_code	op_target	risk_label
access:test_a:20190515154404:HvsM	2019/5/15 15:44	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	reimbursement	finance	1
access:test_a:20190515165812:62aV	2019/5/15 16:58	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	attendance	hr	0
access:test_a:20190515103007:l3FO	2019/5/15 10:30	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_a:20190515180531:Oqx0	2019/5/15 18:05	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	0
access:test_a:20190515140025:sNBF	2019/5/15 14:00	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	coremail	management	1
access:test_a:20190515091745:cSH8	2019/5/15 9:17	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	1
access:test_a:20190515122204:q8z4	2019/5/15 12:22	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	attendance	hr	0
access:test_a:20190515124837:JgoE	2019/5/15 12:48	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	reimbursement	finance	1
access:test_a:20190515160414:xVyp	2019/5/15 16:04	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	crm	sales	0
access:test_a:20190515142319:6rhF	2019/5/15 14:23	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	reimbursement	finance	1
access:test_a:20190515110405:arCS	2019/5/15 11:04	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	0
access:test_a:20190515094808:kHCD	2019/5/15 9:48	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_a:20190515105548:QULt	2019/5/15 10:55	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	1
access:test_a:20190515131626:C9F5	2019/5/15 13:16	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190515150653:uonJ	2019/5/15 15:06	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190515185959:F88o	2019/5/15 18:59	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	attendance	hr	0
access:test_a:20190515125701:d9kK	2019/5/15 12:57	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	coremail	management	0
access:test_a:20190515223416:W4Mo	2019/5/15 22:34	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515181651:YDxE	2019/5/15 18:16	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190515111231:r4tV	2019/5/15 11:12	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	oa	management	0
access:test_a:20190515133910:qMr9	2019/5/15 13:39	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_a:20190515172725:0pW1	2019/5/15 17:27	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515184723:Dyr0	2019/5/15 18:47	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_a:20190515154731:FY5y	2019/5/15 15:47	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515120517:eWK8	2019/5/15 12:05	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_a:20190515202327:Yeyb	2019/5/15 20:23	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	crm	sales	0
access:test_a:20190515214346:gRH6	2019/5/15 21:43	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	salary	hr	1
access:test_a:20190515211154:ml4V	2019/5/15 21:11	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515123607:tmv4	2019/5/15 12:36	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190515162852:eEcK	2019/5/15 16:28	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	coremail	management	0
access:test_a:20190515135606:s9pF	2019/5/15 13:56	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	oa	management	1
access:test_a:20190515121251:NNQ0	2019/5/15 12:12	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_a:20190515230448:8n3Y	2019/5/15 23:04	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	coremail	management	0
access:test_a:20190515174621:NWyr	2019/5/15 17:46	test_a	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_a:20190515095310:ADY2	2019/5/15 9:53	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	attendance	hr	1
access:test_a:20190515173301:rjoZ	2019/5/15 17:33	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	0
access:test_a:20190515093026:bEqu	2019/5/15 9:30	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	crm	sales	0
access:test_a:20190515183106:RvUQ	2019/5/15 18:31	test_a	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	oa	management	0
access:test_a:20190515171302:Gubl	2019/5/15 17:13	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	coremail	management	0
access:test_a:20190515222316:aegA	2019/5/15 22:23	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_a:20190515104444:Sak3	2019/5/15 10:44	test_a	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	1
access:test_a:20190515113221:iKV7	2019/5/15 11:32	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	attendance	hr	0
access:test_a:20190515203626:64pi	2019/5/15 20:36	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_a:20190515111440:UQHs	2019/5/15 11:14	test_a	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	0
access:test_a:20190515204358:mdoa	2019/5/15 20:43	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	1
access:test_a:20190515115119:Y07J	2019/5/15 11:51	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515101318:6Nud	2019/5/15 10:13	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515201117:npmb	2019/5/15 20:11	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190515213023:S2QO	2019/5/15 21:30	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_a:20190515215812:YN3o	2019/5/15 21:58	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	crm	sales	0
access:test_a:20190515193458:mc1i	2019/5/15 19:34	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_f:20190516102627:Dc8a	2019/5/16 10:26	test_f	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	0
access:test_f:20190516203850:Xvec	2019/5/16 20:38	test_f	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	0
access:test_f:20190516205707:u0Nb	2019/5/16 20:57	test_f	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	oa	management	0
access:test_f:20190516222723:bZ4M	2019/5/16 22:27	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	reimbursement	finance	0
access:test_f:20190516135748:GqA1	2019/5/16 13:57	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	1
access:test_f:20190516181648:14bN	2019/5/16 18:16	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	reimbursement	finance	0
access:test_f:20190516193304:7T2d	2019/5/16 19:33	test_f	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_f:20190516090956:qiXX	2019/5/16 9:09	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_f:20190516105912:uZyP	2019/5/16 10:59	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_f:20190516164350:ZgF8	2019/5/16 16:43	test_f	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_f:20190516122636:DiTK	2019/5/16 12:26	test_f	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_f:20190516214127:7uoA	2019/5/16 21:41	test_f	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_f:20190516160410:sOrO	2019/5/16 16:04	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	1
access:test_f:20190516134734:HL5q	2019/5/16 13:47	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	0
access:test_f:20190516093208:Tm65	2019/5/16 9:32	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_f:20190516194646:WmHO	2019/5/16 19:46	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	0
access:test_f:20190516170241:wqr4	2019/5/16 17:02	test_f	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	1
access:test_f:20190516182500:Ynxo	2019/5/16 18:25	test_f	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	1
access:test_f:20190516120720:HRaA	2019/5/16 12:07	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_f:20190516113621:YBz4	2019/5/16 11:36	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_f:20190516230629:5Cy4	2019/5/16 23:06	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_f:20190516172233:M1Dk	2019/5/16 17:22	test_f	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_f:20190516221822:ryaJ	2019/5/16 22:18	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	salary	hr	0
access:test_f:20190516125505:hFVu	2019/5/16 12:55	test_f	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_f:20190516200424:qCHG	2019/5/16 20:04	test_f	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_f:20190516102302:f76u	2019/5/16 10:23	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	0
access:test_f:20190516142634:63mp	2019/5/16 14:26	test_f	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	reimbursement	finance	0
